business_id,restaurantspricerange,income_range
P1K2HJLV1kdwVVdwbfCKHA,2,>400k and <500k
o69xjihE6tSyMYBtTmGlxQ,2,>400k and <500k
SFNgx33lM3YZLp-3w7Wdlw,2,>400k and <500k
thwOPNzhw7eIaszKERhQjg,2,>400k and <500k
tL8XQkD6gYBGU2fSniL6HA,1,>400k and <500k
cycH9ia3t2GyHGxcOQzPNA,1,>400k and <500k
53apOw1K2IjOsgUgWtqRSg,2,>400k and <500k
JARzMkIZ4uyhAfPYVB9Gvw,1,>400k and <500k
cfJKxtQM3tQM9q76WJYayA,2,>400k and <500k
gsicNDwrLH4WGeWMDcJv6w,2,>400k and <500k
7i-slEjWPOsiFxudBxlE4A,2,>400k and <500k
d9jh6CmpzJBeT1OtIVryBQ,1,>400k and <500k
hBmjcA0AvmKPoptXrWZ-6A,2,>400k and <500k
UVzITTIImWENBylY79WG4Q,2,>400k and <500k
uOkyUNdLXZAWCANWvSVuGA,1,>400k and <500k
6azTiG8g13F_nu89ZT1kdw,3,>400k and <500k
J2LR4k_-1hjMW9nL2kza-A,2,>400k and <500k
BxnWcIq_zCSPEFGpn7DrpQ,1,>400k and <500k
LZU-PNVQqlNEKL-_N2M-fg,2,>400k and <500k
lq1su5KdUm8X-pGQsjVH_A,2,>400k and <500k
efTSEYs5B38-SOi0kkuFjw,Not Available,>400k and <500k
I74r8EmH3W8aPPBGuVtmwQ,2,>400k and <500k
ozMxrKSXzhttErQHxnnf2Q,1,>400k and <500k
ZE0UBW22QtVdH4TcHyi2Yg,2,>400k and <500k
ho0rwUdiR615Tk1FAb5FrQ,1,>400k and <500k
wxBRLpj8apMa51g4--Hrow,Not Available,>400k and <500k
EaV9X0hpWP7YYO1Qth4uzg,1,>400k and <500k
vRxCN7Jq9kfZbS_UjOJOlw,2,>400k and <500k
5SrDt_YHz29CIaKVp9_9yQ,1,>400k and <500k
XAnqx_t57DELG5w5hH-aRA,2,>400k and <500k
NA7X-SiCZVO2INYdz2XX8Q,2,>400k and <500k
1GztPl-U2gBDK3ULeDo2Yw,Not Available,>400k and <500k
ph3OKXwCWeT41vTK5SDaQg,2,>400k and <500k
pHNvRjxSntENdQ3o2yq_VA,1,>400k and <500k
SrykgwUBIaqNwqvu7JKMqQ,1,>400k and <500k
rT3YB8lHOpx1PeNSzQ6yqg,1,>400k and <500k
31LJor5IbHJTKvXBL5qDzA,2,>400k and <500k
lGpBzOsx6sedkYGjBWiviQ,Not Available,>400k and <500k
5opsezzLtRf7fyMIXbMnsw,2,>400k and <500k
_fpiZNeedwbPePdK3-IgMA,1,>400k and <500k
msBEMPAcn7eiD8GrXuHKGA,2,>400k and <500k
W_X9GPIwYloxS51g2Qo6Pg,1,>400k and <500k
EmB303UzKQ8nRUlgCscu7Q,1,>400k and <500k
aCTNiQKAk3iLEK1b37I1iA,1,>400k and <500k
t6jHSIqMScLP9rg_leC1Ew,2,>400k and <500k
764DuPrKkq_9W-ugAq1dbQ,1,>400k and <500k
7OWc1EkhwhGPywrGeqNYUg,2,>400k and <500k
tvYvC07AWL1POmydbApTXg,1,>400k and <500k
B_HhfnTojHszeC6jhCmJtw,1,>400k and <500k
eX3aeR-oJBulHO16_Y_KRQ,1,>400k and <500k
BwhrkH15xfj4B4ib6LGr7Q,1,>400k and <500k
MeqyCDDNElOJpq4wZDbqIA,1,>400k and <500k
xMy_OBKyYGVWn3ujA28Ffw,2,>400k and <500k
cZtDuQkKBYy_0FlMyKbMHQ,1,>400k and <500k
SqwrO8L8qjf8bpPlbwdd1Q,1,>400k and <500k
_3cMKKagbQudjsC3b6hm1g,2,>400k and <500k
DyIY_tyrg7g6oxopcmwJUg,2,>400k and <500k
fue01rkoPjMYSOYmmwirxg,1,>400k and <500k
mvCZco4DUJ9zPFlIs_doGQ,1,>400k and <500k
YM_EDgDc94OFfBflY_fxag,1,>400k and <500k
tvRHRPRLgcDwUTRoA_N9EA,2,>400k and <500k
2u5H-OSK8cWh2YLI15EHCQ,1,>400k and <500k
-ytAlPjeQgTtS8lRsNschA,1,>400k and <500k
oW0u2tZX0aslP_OoRalNtQ,Not Available,>400k and <500k
xN0aHC1-tktqy54jS1OeVA,1,>400k and <500k
J6p_WGp4Y_5dAPIug9uRTw,1,>400k and <500k
Ao6QTvQxdljaUquX4DB-vg,Not Available,>400k and <500k
cDl3qwmdFftFsvDAKZo4iw,Not Available,>400k and <500k
BLwCfBNuIioxYerCuNuElA,2,>400k and <500k
MoC_VpVWszbsbeEFqHFvhw,2,>400k and <500k
hla1pV9SYTCZRzzxDVXz3g,Not Available,>400k and <500k
5xjvDjN7s-FC00gkqAPqmA,1,>400k and <500k
hLmDfRdj2LYiHHVHnw5C-g,1,>400k and <500k
pJ7gQJJbcPl50iw9UuAL0A,2,>400k and <500k
Ujk_bLrM9Eq65kkqdJor9Q,1,>400k and <500k
yJNcyr1MDlXXYCBiIs-EBA,2,>400k and <500k
2lNM1LjK1jVHfcWu-Blhiw,1,>400k and <500k
8lQbNdwVoj5q4Zh5wvOGNQ,Not Available,>400k and <500k
Di4uIhLijtGykb_07gioPw,2,>400k and <500k
tm_87EH42amE7BuAIN5HOg,Not Available,>400k and <500k
zWV-QEuWSVDpOStG0_Kz5g,2,>400k and <500k
MGX68KdaKwyP80SX6CsmoA,2,>400k and <500k
aC7sDMt93FEGToRc4XeYrA,3,>400k and <500k
JWOKhSJl2wNOKqBnIjZj0g,2,>400k and <500k
5YDn58Bamoa3cIiCzDGD6g,1,>400k and <500k
_XkcQeje62qU7CcWUQ-zxg,2,>400k and <500k
JYCa0Yzkuaae0tVTZpyZWQ,1,>400k and <500k
FEbQq4foL5wvRlnajh9soA,1,>400k and <500k
34TDKU0KIInGVg8l0rae8g,1,>400k and <500k
_CEZwy0LCqYLgidMbQhs5g,2,>400k and <500k
Mov4WwuQOXjxQJERCTwtIw,1,>400k and <500k
RgVlEFSaTv3MMMh1dYJOrw,1,>400k and <500k
ulzzx_wWmXW5tMcFwU9a6A,1,>400k and <500k
5AMRyPP3h4WNJGOwH0G5vA,2,>400k and <500k
ZgGsmtIn_Poq0vWznycwlg,2,>400k and <500k
CmD7gbYP3S0EQXisxpi-1A,2,>400k and <500k
QiAruM_vTZIOAt8kekfYtA,3,>400k and <500k
HHmHnPanzI5ZKXg-_PpH1g,2,>400k and <500k
G5F2Y035_mVsFr4lEjp7uw,2,>400k and <500k
ryvyyUBOdIsCYXsBc18QJg,2,>400k and <500k
AevmPJNXS64dswCqF1uuEQ,2,>400k and <500k
K6l65QnXtH5g5tLr6ZP5ug,1,>400k and <500k
o9hs4E-B6lMugSloQIk1lg,1,>400k and <500k
NWQTLlU34foh-s_p4I28qw,2,>400k and <500k
3AXFcxIx_QfM7hK1LHZxHQ,1,>400k and <500k
Qzr9AQeVAinoEAmGZ8QG1w,1,>400k and <500k
I7atR1yTJMOgSoZLXLtCWA,2,>400k and <500k
IXS35fl1O439TdPHHU7ryQ,3,>400k and <500k
kk_6l1w3cG9VURL_zbKbng,1,>400k and <500k
SrtQ6YQPJagoC26egXumww,2,>400k and <500k
8t5YTIkZEwpE8AUkvBkMSw,1,>400k and <500k
0nkkVJWnux7NoSxNzIhVzA,2,>400k and <500k
oBNmT6I7zcSKhalvZvWgHg,2,>400k and <500k
FyRObFAihqokT2ElQDzWcA,2,>400k and <500k
ZmC6t-RbvQ_HaNuZ3kighA,2,>400k and <500k
yH-0Vgfvd0E3x0OUsiX1WQ,Not Available,>200k and <300k
DMbIIOjvhKgVy69oKx3PSQ,1,>200k and <300k
QEIjPwyJAnCAcmARCXFXSA,1,>200k and <300k
hIIAIeXPoaD2nNdxS9Z_pA,2,>200k and <300k
vO2cCd1WYq5iLhroYHt3NQ,Not Available,>200k and <300k
M8QBk8eOiZsgPm6zwCz4qQ,2,>200k and <300k
LEvt2r5fIQ1Iquy7N3KvCA,2,>200k and <300k
XFdMFObR4bCA3QtA9KD_xg,2,>200k and <300k
v0gDrGQJnaZpRwvsIKoksg,2,>200k and <300k
-g0HHvvqz7d4JWhQbEujDg,3,>200k and <300k
x8L8p0zjJCIBEgJr6W-otw,1,>200k and <300k
rztF7_CBbabNEfxftkKG2A,3,>200k and <300k
1mvwfd5yWpwFXhxW5qZbtg,1,>200k and <300k
XNg5uTpAhR3r8W1IocvMKA,2,>200k and <300k
mCkiABK1euJBSxDMN6wJxA,2,>200k and <300k
6vLsj38gPDQcSNBNLZb79g,2,>200k and <300k
KmTmAHoXvof5hlqWtcH6cg,1,>200k and <300k
Sfssaylxjj6qxKwfRf3kUw,1,>200k and <300k
tt3ZVliuRcH9YCaY5ZGYvA,1,>200k and <300k
Mq-DDp7Hyl-tflW3gCj-4A,Not Available,>200k and <300k
Ml6NgmwLA-ggRVc67koHaQ,1,>200k and <300k
z-LqgRWw93r26GGB1k_fvw,2,>200k and <300k
sDqAAdRUArymFWtV1l5v4Q,2,>200k and <300k
7wlkNtuMzYkaekJd6K2IAA,2,>200k and <300k
iYjuwUhhoTQbjDfiZ3uFbg,Not Available,>200k and <300k
3w0qSeao-k52_NiKIlV1RQ,1,>200k and <300k
JL3GElRiEFN6RKhxvLmiyw,1,>200k and <300k
t5CGsNZImtxMvLydi6cfRw,Not Available,>200k and <300k
IZzX3YAjxbNdSAQo8_C3lQ,Not Available,>200k and <300k
H2ni7RzW3wEDXiNuRJfx5A,2,>200k and <300k
1-LATqKzCjh3pfBEYgAOAQ,2,>200k and <300k
qxlOx_jkDGeMrkzBYOp6GA,1,>200k and <300k
iQXPJnYSUMHyVuzBBNlI6g,2,>200k and <300k
88VLUjOxXyayaaSFS_K4Dw,2,>200k and <300k
vDciIIDecHc7lke16iaG8Q,1,>200k and <300k
w3sByb7-46wCiMLjjppcig,2,>200k and <300k
kkHic3UmNbf_q_Mwb7Py-g,1,>200k and <300k
IqHVCeJvN0WvfbqE-axYtg,Not Available,>200k and <300k
48KLcL7shWT1lNkNI_AcAA,1,>200k and <300k
Hu3-u7PluVB6Dbc0QgEcyA,1,>200k and <300k
QLIdlnBCgi_nulbca8wG-g,Not Available,>200k and <300k
TU1c9qFG49QUzJgDdJ-a0A,1,>200k and <300k
_5cSr1lA_Rd6-cNoVCMrUw,3,>200k and <300k
W4jXIM4k_1okwO10qV3oUA,2,>200k and <300k
46yZNGJewWdvnPvbCTs1dg,1,>200k and <300k
IaDW8UDff1Df_4rL1B9UYA,Not Available,>200k and <300k
a-j9UTS83WRLwG62w7SL9A,2,>200k and <300k
EuEHEJ828wfRHB-bCVsFxg,2,>200k and <300k
VcUciqMVMFOOEhr2Ntb-CQ,2,>200k and <300k
sez-Q5jGS2iOE_6my0syVg,1,>200k and <300k
pzYQN9esGjlokdku_ClLxg,2,>200k and <300k
wE48XNP8rEIrMpFRclGE9A,2,>200k and <300k
p82e0WkeQE-ukLpLTrcLkQ,2,>200k and <300k
FXjv8NpDrR3F8JDppRWB7w,1,>200k and <300k
cKKGYlaBRob5C91Y-A4HKA,1,>200k and <300k
Qtk8MWwxlyRDWkPUys306g,1,>200k and <300k
p25V34xRZQ8SuTM3BEllRw,2,>200k and <300k
Th3fmNfvxo9_o_UVcH9yjg,1,>200k and <300k
sExm1BJDj9Ug0A5T_4GksA,2,>200k and <300k
oHr9tukmRsmG0H0Jo-6obg,2,>200k and <300k
grmTUrZ_zi1sQSmo6h8nQg,2,>200k and <300k
3cExpLmz0rMIcwT_1L2Q5A,2,>200k and <300k
kkogiAWPelJePgyGFE64CQ,1,>200k and <300k
oU5ZNuoxmSJnburV3zthnA,1,>200k and <300k
qvx7qfLkxC-JXvFwyFl4dw,1,>200k and <300k
uQrEWqcPsPnta4hA1rCQgg,1,>200k and <300k
CeM5HqSnvM_mCYhDXKhQPw,2,>200k and <300k
9IB6MDFxxCejZGAp5wOSVw,1,>200k and <300k
qQbJcm0tzrPaUF1DQOn_SQ,1,>200k and <300k
zjYxPrXxIJkf3eZZz6Rvaw,1,>200k and <300k
dQNnOmp9L5_HXk5y_6r9Ow,1,>200k and <300k
fLV_WtGM1rmYhjRQmVnplA,1,>200k and <300k
IayH0OGf1C2EOLnBMCUXJQ,2,>200k and <300k
Q8uwPGFgnvZwtpQRcg6ToQ,1,>200k and <300k
n6l0kshKmtUyGH2iE_aEPg,Not Available,>200k and <300k
5Vmjd4y66j0RPih7WsUarA,Not Available,>200k and <300k
KVmI67cQtM4JX363cfdrRg,1,>200k and <300k
vR3ypHZAkKiVbbxCDycaHg,2,>200k and <300k
MuXOGIRHDry_SjwP-QMjqA,2,>200k and <300k
RbSw47O0F0Coqknv13Itkw,1,>200k and <300k
NA0znpTQdXKKr_vEYT_5HQ,2,>200k and <300k
P_EIhwrQ1d-cKuE-HFCUbQ,1,>200k and <300k
-LuMDnbZ-oAPJpRd4W2B7Q,1,>200k and <300k
SZAFuBiUTS4Kxqz1exlmXw,1,>200k and <300k
y4wVHkXG3rrUUOSY_1RiHg,1,>200k and <300k
RJYLs169ryNuJkXjGoQy_w,2,>200k and <300k
qFuuAivt2iz_9-y3zEBQwg,1,>200k and <300k
KEV0mNVfNhFv9wXn2rMIxA,1,>200k and <300k
dwy88xFPWPZeZ_8h9D5F5g,Not Available,>200k and <300k
TBTUsFx-mzFmvBzWJ7HNaw,Not Available,>200k and <300k
epRM3fvwXAqodt8NTwdqVQ,1,>200k and <300k
umGn-MHsEDAjm_Bge3dpxg,1,>200k and <300k
aa0CRUh6tnd0YFrkU3zJzQ,2,>200k and <300k
gOe8mEuHcr2nh4gK5OcNbw,1,>200k and <300k
3bXFCymp_yRVl_U7tQIanQ,1,>200k and <300k
nkg0IOkNy0zq754Arshqtg,1,>200k and <300k
MJfld-_DfxLDML_KT_7tCg,Not Available,>200k and <300k
LmBJjXTDRwwR7By7wUUhpg,1,>200k and <300k
yhs93Z_OgXMORudFhmuygQ,1,>200k and <300k
UFZYLqSipT3QCbORCfv2-A,1,>200k and <300k
9r29JaCAFPF9sxmVjYgT0Q,2,>200k and <300k
Iyg8ikQYmxX9B4taSbgJTQ,1,>200k and <300k
_Y3hgo2U2bs24tVDwpS-Nw,2,>200k and <300k
8rOKlpr9C0ViK-FYrggd0w,1,>200k and <300k
vVU2Z75D3Aj0ecfDXDHPEg,1,>200k and <300k
Zifz9XG6C18Sn_wU8o64mg,1,>200k and <300k
E2wCrZYH5fjHXYIkZJM-Fw,2,>200k and <300k
M8p13BSVcM-l6gIBUxqkxQ,2,>200k and <300k
RWKkccd1xm9hwLsOJXv99A,1,>200k and <300k
lWthScUXax53h2_BugehXw,Not Available,>200k and <300k
Zei-qy2xUrpFobi-2SossQ,1,>200k and <300k
QsbUNxFsrmBc7KNwTzI-ng,Not Available,>200k and <300k
mWTKc-XP2nYRKPLpI3ePvw,1,>200k and <300k
GSrq77DREK1FxmLvR-1ITQ,2,>200k and <300k
E-finrQDCr8O_S_9wXCRUA,1,>200k and <300k
NP9jDuyCFXb3mZ3TfT03_Q,1,>200k and <300k
Y-8ZHMxQLDL1kePepOIHgw,1,>200k and <300k
bM8tFecZhcG1QybyA56Stw,2,>200k and <300k
fmghiCdxXFgSNR0H9LhKvQ,2,>200k and <300k
6OPaUo-nVZ_2_tZpiDvJXg,1,>200k and <300k
QPqtBf-cFMR6s0u07xapkA,Not Available,>200k and <300k
whdjL_k7jKReWHW7q644Ew,1,>200k and <300k
GpTpcNHYWdURJuU00jagEg,2,>200k and <300k
iNd-dnWnrhRFL481m38MGQ,Not Available,>200k and <300k
6ZnIFaPU4rLGhn1fyo4Aow,2,>200k and <300k
icC4jst67LmlFbugrzqz6w,2,>200k and <300k
FShoED0fotpajW1pD2TPmg,1,>200k and <300k
40HdlfFHNsqDKRYddyjL5Q,1,>200k and <300k
0ralveZkkF79BkvuzG3fmQ,1,>200k and <300k
uKLOEI0V2GYP4NSg9h8OOw,2,>200k and <300k
D-ZrwsWcKVSIPcIbX3Ek9g,Not Available,>200k and <300k
NJHOPn_gC1cOsToNBFVjNg,2,>200k and <300k
FoiuhalupdUyv7q--XzvaQ,Not Available,>200k and <300k
L_7FjUZC6h4LWIdV7DELtA,2,>200k and <300k
IANGkiSvME_MizCavCDoow,2,>200k and <300k
SObPInFYfngeFm_vjVs2Kg,1,>200k and <300k
7PiAcROTHAgdJ3s2QJratA,Not Available,>200k and <300k
AKFN4y2xmErViG8eJJ3NOw,Not Available,>200k and <300k
cSPIc2hujwhNsV62KOCIVQ,2,>200k and <300k
ORxKMeQ76xuXltQty7G02g,Not Available,>200k and <300k
5HbzLGzJ6AjbCo-7_NXHXg,1,>200k and <300k
pxpKFgGSUQZRMZLnBJ3bNA,1,>200k and <300k
_Y1t-l6TtCTbbox86k-Fng,1,>200k and <300k
HioS8vZ2eS-vAfMT-ruGPg,1,>200k and <300k
KDa8CdWat2BX7iDPC4ik4g,1,>200k and <300k
cNqugu1vqb1CdJRiB2qdMg,1,>200k and <300k
WDjZ083I8gD0QSA3UfM-Ug,2,>200k and <300k
bJ850uwfKWuFMtueBj2jAg,Not Available,>200k and <300k
d_PN5T5P4mYs3XV22Qe-7A,2,>200k and <300k
5iuJ1mRM4QF6RVVhdJ_qRw,2,>200k and <300k
ighX1OLY3EMGif39MEb5Ug,2,>200k and <300k
31_L_1LNzZXgLO7iTvzcEw,1,>200k and <300k
G8bjlwY0dzhMo_ROCs6F8A,2,>200k and <300k
f-Noxw8EeTc7gk-aVcz-EQ,1,>200k and <300k
ogabF8_ZXm4Z990mPKIYVw,2,>200k and <300k
NoCee3aqgKgfQcwsXZjAEA,2,>200k and <300k
8MHwEo371pnHH6RESX6WKQ,1,<200k
4hMtfx9bjBSHbzoYu5UdbA,2,<200k
7YfyQiMNKKIWWd3H6mHhsw,2,<200k
CN67Vtqwqj5k66abUU4orQ,1,<200k
WPmVLCIJXJ2_MPgjTFLd2g,1,<200k
3P0KIXTBwjFS9f-sBS3pPQ,2,<200k
qbKqQcF32lEjUf6dOyoShA,2,<200k
FlEAIRdppoDz1pH2jvvCIQ,1,<200k
w4gZlURMkjMppDnPmnOp8w,3,<200k
5wVNGDVKJHktKKGJGCNY5A,1,<200k
gb2Ll5rYcF4MHWhXL4sOqw,2,<200k
GBiGICgBdfzNsILoMSBltA,1,<200k
XHXSOgp9FCay2tDZK7AN3Q,2,<200k
6_xgMJrpfQWOBBcofc_QmQ,2,<200k
Vk-VvT5aZCKwSitjuqmG8Q,1,<200k
2-TPqu5H7lsik7ywv7ltpw,2,<200k
m_pwhGDpSbvTi2WV1OpDIg,2,<200k
4-eFZlFNXevc1lXBUpfHdg,2,<200k
zKW5zPj0U7c1klTh3RUt1w,2,<200k
7GbsLTYWtdv4YR8mezqSeQ,1,<200k
nSr28X1fnVMNLlMZTMmtrQ,1,<200k
ZhDvca7DDqA9h8h7kmUmKw,2,<200k
fwJSJStBfZQNus3cLyKfqw,1,<200k
Wq18oLEvbMZQ3rbh_h2O1A,Not Available,<200k
unZQg5HfXinl2cVX83k89g,2,<200k
wrCiBhtCkSPXqi79ypqD5g,1,<200k
wdypccAmASbvkaqotfEesg,2,<200k
uFoKp7wl792p1BK5-woGGw,1,<200k
o1CPruVQG4XAl2ENC5mBBg,2,<200k
jooI2gT3nnu8DBssg9Slrw,2,<200k
Q-AqY88dZvIyR1SJW9g3aA,1,<200k
g5xXIaiCuOHo7LBqQil7Vw,1,<200k
RGJTdYYsWRhbcmuQFTzPGg,1,<200k
d33DPJCJNGDpHEIdUkvoZg,2,<200k
CfkfUDB07i8WsYr0O9rhkw,2,<200k
za_V4N0u7YHGCpv4n9bgSQ,1,<200k
X_p0snLzVCm4olSJGdH4Lw,1,<200k
sbS03eZgLQ8HN_PLmGW41A,1,<200k
13sYB4TvbwxJSxfJU-BPvg,Not Available,<200k
PKm6TcuPu3kW30hAnwR_gQ,1,<200k
lWgYF_UsCuwVeEgwKwwUuQ,2,<200k
3TEIwBVmVSmLGNeGT7xnzA,2,<200k
D-WKvLG1g3WUSU5H6U9hjQ,1,<200k
1GI0eytRfj_i80K4D7HTGA,2,<200k
OHLEtxl1Hj20ad5ZngZ8NQ,2,<200k
ub50UE95-gu7yIoed1zssA,2,<200k
lqEVksOKoNwyWzVjJ6ecmg,1,<200k
T583o0zCNEPvHfufpGcdyw,2,<200k
RsnTjQQ7cigG0bh-oI8sEg,1,<200k
n2m6BeCdoC0JCd5qP-BZYQ,2,<200k
ASGwP5Fu4_4XTxNt2UtkDQ,1,<200k
IdaBNQGs1-rDRR8AIGRG-A,2,<200k
utQq1NLfmQlAohUULlaQwg,1,<200k
ZSgzdYZpWjv-3xYXWPtIvw,1,<200k
HXwzKg5SvZbimsMsEOnAHg,2,<200k
4RzqMsF1VHGBkhZawxevLg,2,<200k
YM3wGN3n9MheoPw0SR2T6w,1,<200k
Ks4gxAR6InOPDsfjXi9X4A,Not Available,<200k
_cpce2YgWjoX-2QZ2ei3cg,1,<200k
Nx4sBdRQkzZLyNJmnFuVMg,Not Available,<200k
C2LbPjDcfofEe16XsnV1wA,1,<200k
6jMLSuBh6fMmsa2Q_z4FDQ,1,<200k
FA9ze5dxtgKAugmslQ-qXQ,1,<200k
zR4PQfjSW_MtJJd3miBVQA,2,<200k
O-FP-0_xl0SwDeqYXq4fGg,Not Available,<200k
SE4K5qGQz8EDGDourcjyQg,2,<200k
xdmP8tZUW2FrYG_AkFCLaQ,1,<200k
oajoTwcUxO4aGWQcolgIVA,1,<200k
zsregYBAjaLi4jpsu24D7g,2,<200k
Pwq5d1rmZeDPw1u6Sx7DuQ,1,<200k
TRToVIbaVtu1KOE8DR9gCw,2,<200k
skiEfLmtbg6nOjCPdAmwpA,2,<200k
5ZkiI633b0uZDRFb7ZaaHg,1,<200k
RXattC_SEpi7KU3ae3KEaA,2,<200k
fqCmc9BzAltypKRUkDcHdA,2,<200k
tHN7H6AHr8QsY7odwyEvEg,1,<200k
OVhQoKOb33xsikqXx9Pp4Q,2,<200k
LzU2Akusv04XLx6Lvk78hQ,1,<200k
Y0IinpaBNzNi2MxVDwaJmg,1,<200k
1uXQh2LNASg7UakO8G4FRA,1,<200k
HGauD7DUF7BGpCt9mJGcpA,1,<200k
tWrEDm0AB9p50TieU8rx-g,2,<200k
-DEM-yr8KCwxr4NC_jVC1A,Not Available,<200k
jnOe87iD78lcR1a99ZYMag,Not Available,<200k
Y3HEuElHRcFrOCcp6-pZbg,1,<200k
iQ87qKohuFN1TIpmFqofPA,1,<200k
7E8L_AdtdQeH9xN3OBIzbA,1,<200k
KpsG9JIuO-HKNgVhx01GeA,2,<200k
Gc63k8KtNrHbr7aB-_phCw,1,<200k
_3NxkxPmai1pXa51kSWLtQ,Not Available,<200k
vzv52xW3t1j9bjqJ4sdKIQ,1,<200k
SklNmNVPpRghbYVyLI71Ug,2,<200k
BXdD83IMkq4r1Q1_OUo7Ug,2,<200k
MKwZ-bw_fvGd_Xggu03mjQ,2,<200k
f4d6IVs5qVkxl8i9ra-BCg,2,<200k
kAhc0x8g2eniFQL8YzvIHQ,2,<200k
4Lw5emMwHeRN93MGgXh_kA,2,<200k
77dpU18_2PEPzQgIpeH3Wg,1,<200k
iIGN8imDoLdnMdQzu855XA,2,<200k
rK65O3LZKKGbFUfwD-PAnA,2,<200k
p_-MD_lJf7aTIEQ9ceWkVA,1,<200k
yd6an6htop_UkhlpXfFsDg,Not Available,<200k
PvKzZ8IJDTIe1h-9B29XCA,1,<200k
FSAlh9C2S2NhXJiZ0WC5wA,1,<200k
9eFrYEAaVGtOBwQ_dnPFBw,1,<200k
DiqQx4TfyDh-o6ktDqelfw,1,<200k
sS6Zd4g69zB4T9o900hOrg,2,<200k
gQSZKE-txyMfr77E4t1o2g,1,<200k
iTzUB-JmlrJRLHwrpF_I6w,2,<200k
62_7xTd4kFMc1L9dOXzhQA,2,<200k
ZVgkdjjo4n1AigpmUAJc6A,2,<200k
NzJTiw057rka6RYxU1qbfQ,2,<200k
sO_pne4N5QCGaZ4JdeaWKg,1,<200k
9IH4O68iGjdRCZeKuL4EoA,2,<200k
wqI5bhg5zTC4gkd-75IzSw,2,<200k
xNn4u5mi35kaQru1oIP5Xg,2,<200k
hRw91Mg1jn3AfNm9jNGEYA,1,<200k
MXPKpYA0ZEMgQ-yZsb9rDg,1,<200k
p5zg6Il5s4BI-fpDXeFfpQ,1,<200k
G8ZQMV26qllga4LIwoYGWA,1,<200k
8dUCJZpYIE04ZpLWq0iNaw,Not Available,<200k
QfUfWFWh2gqcVhgQBFLbNw,Not Available,<200k
uVdP5F5lesnZoOAramcLRg,2,<200k
maB9BIhl93NDqUWvBd0tCw,1,<200k
OHT9vUwtJtfKLFilZlXPjA,2,<200k
7NghWhrjo88o7S5SBx41Sg,2,<200k
252DlOgnPandEneK1vykGA,1,<200k
kYki6jQOVID3dj2IfTClwA,Not Available,<200k
uNfSL_X5JPeFf29W3suUhw,1,<200k
y2HlbNDxvDfkJx_2KUZwPQ,Not Available,<200k
kD05UnB20_nUsSBn7Hi1EQ,1,<200k
GZZtPcLiBNfvvCYdFaFs0Q,2,<200k
fOWK_kOXoNDYvfkJRhO3OA,1,<200k
N6cHZLyiN82ZYlt7gm77Cg,2,<200k
p939XmvvrfYI18MHkucc1g,2,<200k
zKQfZxDs6AawQG4exmfTIw,1,<200k
nR7khQvE0Kirc9ViMeQgsQ,2,<200k
T7IC6PI0DfDvBRzjL9h9hg,1,<200k
q2fO6kwLEa6PoCgy6_L1Dg,2,<200k
DQjnVZtpaibTSEKxc7ssSA,1,<200k
P2mtVYspoXWefQZoLIjRCQ,1,<200k
xt7G-cjsjQHRW1kx6N-EHg,1,<200k
7e0izBAvJ_76fep4fq4PHw,1,<200k
Mi_ovBLOi0qrTlgpper6nA,1,<200k
FBatgQ0eGZrr-QpwiTykLw,1,<200k
ueeKvUZ0F9cSGsRBMvqeqw,1,<200k
rVm5N95W4R3LcfMzlsC-sg,2,<200k
Z3yPqi6oTXSQTIqKZHR1fw,1,<200k
3RhmLfyF2e70mdsedl0mZw,Not Available,<200k
JogAZyLXIdkBxIyi-vx12g,2,<200k
ZmcUP1HJfGHGQaz3cRjYYA,1,<200k
jfuZ5FmAkEEKC1NxiBfiUQ,2,<200k
U39XRyycRWOHdUaFzDCgog,Not Available,<200k
kLeC6kVyeiCEgL9oLLd4Iw,1,<200k
iEpVJv1rykyBbqZRL9SC7A,2,<200k
yJUGH_D8vAM8Rvjn6BpEkA,2,<200k
a7Xu7HJhz4SjPpIWfep4rQ,1,<200k
A_QkhCUmfcHWW5rLNI_51w,Not Available,<200k
ZmrkYeiJxXad8_XWYti2cw,1,<200k
epclKkqPmWQXoloCIRup3g,1,<200k
Qazlkol2_6pEAEPfl7JpSQ,1,<200k
y1Ig5SfkUVycgxb5AtmWsw,1,<200k
aai475aybCShsP_BPuFQ3A,2,<200k
duYLJv-wiGtnQMyGrTVwLA,1,<200k
0cu6YGlT-t80iH--CTTwpw,2,<200k
hUtHCfGeHtpevoEhVEMlXA,2,<200k
kfmR-2n0YWe8PNhUvn_0Lw,2,<200k
jxZzYI0AYfjBgaJ0Xxp_LQ,1,<200k
gMBkuyNaAx-As0XkgmlbtA,1,<200k
_gXkFmg1yTQ7KMSsEyRtdQ,Not Available,<200k
Q7HPynoBQ8EUs5VE04jcxA,1,<200k
diFVUywegqJxVErc9UJfXQ,1,<200k
qXaFgd1iy1Rf699Jf06SdQ,2,<200k
Yob685kslc72N0H6ttxZWA,2,<200k
oM37eNBC3DyZAiSb6S1f0w,1,<200k
qJ66SATIWfLy4f6zvtlUpQ,1,<200k
bJA6faoUh0zzVqs60ndLRA,1,<200k
GxrGOHG5-fttvSvLmLQbMg,1,<200k
hGBwQ-w4kpMU-hHiiXozwA,1,<200k
V_jgeVJEQYuSKpXbpMRcCA,1,<200k
